CodCliente;CodJob;CodQuestao;DescQuestaoPOR;Resposta
23840718;3794;57791;Classe Social;5
23840718;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
24147968;3794;57625;Qual seu estado civil? ;1
24147968;3794;57627;Você tem filhos?;2
24147968;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24147968;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
24147968;3794;57791;Classe Social;1
24147968;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;7
24230928;3794;57625;Qual seu estado civil? ;2
24230928;3794;57627;Você tem filhos?;1
24230928;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24230928;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
24230928;3794;57791;Classe Social;3
24230928;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
24339835;3794;57625;Qual seu estado civil? ;1
24339835;3794;57627;Você tem filhos?;1
24339835;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24339835;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
24339835;3794;57791;Classe Social;4
24339835;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
24340611;3794;57625;Qual seu estado civil? ;2
24340611;3794;57627;Você tem filhos?;1
24340611;3794;57724;Você tem alguma atividade remunerada, mensal?;8
24340611;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
24340611;3794;57791;Classe Social;4
24340611;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
24367070;3794;57625;Qual seu estado civil? ;1
24367070;3794;57627;Você tem filhos?;1
24367070;3794;57724;Você tem alguma atividade remunerada, mensal?;2
24367070;3794;57791;Classe Social;6
24367070;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
24372425;3794;57625;Qual seu estado civil? ;1
24372425;3794;57627;Você tem filhos?;2
24372425;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24372425;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
24372425;3794;57791;Classe Social;3
24372425;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;8
24378343;3794;57625;Qual seu estado civil? ;1
24378343;3794;57627;Você tem filhos?;1
24378343;3794;57724;Você tem alguma atividade remunerada, mensal?;2
24378343;3794;57791;Classe Social;5
24378343;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
24584294;3794;57625;Qual seu estado civil? ;2
24584294;3794;57627;Você tem filhos?;1
24584294;3794;57724;Você tem alguma atividade remunerada, mensal?;8
24584294;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
24584294;3794;57791;Classe Social;5
24584294;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
24585139;3794;57625;Qual seu estado civil? ;2
24585139;3794;57627;Você tem filhos?;1
24585139;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24585139;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;9
24585139;3794;57791;Classe Social;1
24585139;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;10
24585698;3794;57625;Qual seu estado civil? ;2
24585698;3794;57627;Você tem filhos?;1
24585698;3794;57724;Você tem alguma atividade remunerada, mensal?;8
24585698;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;6
24585698;3794;57791;Classe Social;2
24585698;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;8
24585784;3794;57625;Qual seu estado civil? ;1
24585784;3794;57627;Você tem filhos?;2
24585784;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24585784;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;6
24585784;3794;57791;Classe Social;4
24585784;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
24585879;3794;57625;Qual seu estado civil? ;1
24585879;3794;57627;Você tem filhos?;2
24585879;3794;57724;Você tem alguma atividade remunerada, mensal?;10
24585879;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
24585879;3794;57791;Classe Social;4
24585879;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
24586199;3794;57625;Qual seu estado civil? ;1
24586199;3794;57627;Você tem filhos?;1
24586199;3794;57724;Você tem alguma atividade remunerada, mensal?;6
24586199;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
24586199;3794;57791;Classe Social;2
24586199;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
24586212;3794;57625;Qual seu estado civil? ;2
24586212;3794;57627;Você tem filhos?;1
24586212;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24586212;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
24586212;3794;57791;Classe Social;3
24586212;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
24586347;3794;57625;Qual seu estado civil? ;2
24586347;3794;57627;Você tem filhos?;1
24586347;3794;57724;Você tem alguma atividade remunerada, mensal?;8
24586347;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
24586347;3794;57791;Classe Social;1
24586347;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
24586508;3794;57625;Qual seu estado civil? ;1
24586508;3794;57627;Você tem filhos?;2
24586508;3794;57724;Você tem alguma atividade remunerada, mensal?;8
24586508;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
24586508;3794;57791;Classe Social;6
24586508;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
24586891;3794;57625;Qual seu estado civil? ;2
24586891;3794;57627;Você tem filhos?;1
24586891;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24586891;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
24586891;3794;57791;Classe Social;4
24586891;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
24586945;3794;57625;Qual seu estado civil? ;2
24586945;3794;57627;Você tem filhos?;1
24586945;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24586945;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;9
24586945;3794;57791;Classe Social;1
24586945;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;9
24586955;3794;57625;Qual seu estado civil? ;2
24586955;3794;57627;Você tem filhos?;1
24586955;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24586955;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
24586955;3794;57791;Classe Social;3
24586955;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;8
24587066;3794;57625;Qual seu estado civil? ;2
24587066;3794;57627;Você tem filhos?;1
24587066;3794;57724;Você tem alguma atividade remunerada, mensal?;11
24587066;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;7
24587066;3794;57791;Classe Social;2
24587066;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;8
24587205;3794;57625;Qual seu estado civil? ;1
24587205;3794;57627;Você tem filhos?;2
24587205;3794;57724;Você tem alguma atividade remunerada, mensal?;3
24587205;3794;57791;Classe Social;3
24587205;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;10
24587258;3794;57625;Qual seu estado civil? ;1
24587258;3794;57627;Você tem filhos?;1
24587258;3794;57724;Você tem alguma atividade remunerada, mensal?;10
24587258;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
24587258;3794;57791;Classe Social;3
24587258;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
24587344;3794;57625;Qual seu estado civil? ;1
24587344;3794;57627;Você tem filhos?;2
24587344;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24587344;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
24587344;3794;57791;Classe Social;4
24587344;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;7
24587417;3794;57625;Qual seu estado civil? ;2
24587417;3794;57627;Você tem filhos?;1
24587417;3794;57724;Você tem alguma atividade remunerada, mensal?;8
24587417;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
24587417;3794;57791;Classe Social;2
24587417;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
24587451;3794;57625;Qual seu estado civil? ;2
24587451;3794;57627;Você tem filhos?;2
24587451;3794;57724;Você tem alguma atividade remunerada, mensal?;9
24587451;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
24587451;3794;57791;Classe Social;3
24587451;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
24615646;3794;57625;Qual seu estado civil? ;2
24615646;3794;57627;Você tem filhos?;1
24615646;3794;57724;Você tem alguma atividade remunerada, mensal?;10
24615646;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;9
